Syncopation,syn·co·pa·tion,noun,"She dances an assortment of lissom steps, marvellously shedding shoes and socks as the Beethoven famously shifts from solemnity to syncopation.",A displacement of the beat or accents in (music or a rhythm) so that strong beats become weak and vice versa,,"<a href=""http://www.economist.com/blogs/prospero/2015/05/sylvie-guillem"" target=""_blank"">""Her final steps"" published in <i>The Economist</i></a>",— Nov 4th 2016 —,[sound:syncopation.mp3]
Inchoate,in·cho·ate,adjective,"For now the policy remains somewhat inchoate, but already free-market types are worried.",Just begun and so not fully formed or developed,"rudimentary, undeveloped, unformed","<a href=""http://www.economist.com/blogs/economist-explains/2016/07/economist-explains-19"" target=""_blank"">""Why “industrial strategy” is back"" published in <i>The Economist</i></a>",— Nov 3rd 2016 —,[sound:inchoate.mp3]
Panache,pa·nache,noun,"Second, a quick mind: he wrote with speed and panache, after strolling round leisurely with a big cigar beforehand.",Flamboyant confidence of style or manner," self-assurance, style, flair","<a href=""http://www.economist.com/news/united-states/21702520-one-liverpools-finest-exports-america-died-july-14th-aged-65-fab-one"" target=""_blank"">""The Fab One"" published in <i>The Economist</i></a>",— Nov 2nd 2016 —,[sound:panache.mp3]
Depravity,de·prav·i·ty,noun,"He condemned the 'anarchical plutocracy' he lived in, scorning the depravity of modern society and its politics.",Moral corruption; wickedness," vice, perversion, deviance","<a href=""http://www.economist.com/news/obituary/21702700-geoffrey-hill-english-poet-died-june-30th-aged-84-discomfort-words"" target=""_blank"">""The discomfort of words"" published in <i>The Economist</i></a>",— Nov 1st 2016 —,[sound:depravity.mp3]
Rococo,ro·co·co,adjective,"The building, which once served as the local town hall, boasts rococo wall carvings, a statue of Pallas Athena...",Characterized by an elaborately ornamental late baroque style of decoration,,"<a href=""http://www.economist.com/news/europe/21698062-groups-funded-bank-gave-grants-pro-government-journalists-and-more-besides-how"" target=""_blank"">""How foundations linked to Hungary’s central bank used $1 billion"" published in <i>The Economist</i></a>",— Oct 31st 2016 —,[sound:rococo.mp3]
Quell,quell,verb,So the correct response is to...plump up the capital cushions of its vulnerable banks with enough public money to quell fears of a systemic crisis.,"Suppress (a feeling, especially an unpleasant one)","calm, soothe, pacify","<a href=""http://www.economist.com/news/leaders/21701756-italys-teetering-banks-will-be-europes-next-crisis-italian-job"" target=""_blank"">""The Italian job"" published in <i>The Economist</i></a>",— Oct 30th 2016 —,[sound:quell.mp3]
Soporific,sop·or·if·ic,adjective,In the soporific heat you would be forgiven for thinking that time had forgotten the New Jersey-sized nation.,Tending to induce drowsiness or sleep,"sleep-inducing, somnolent, sedative","<a href=""http://www.economist.com/news/middle-east-and-africa/21696512-everyone-wants-piece-djibouti-its-all-about-bases-superpowers"" target=""_blank"">""The superpowers’ playground"" published in <i>The Economist</i></a>",— Oct 29th 2016 —,[sound:soporific.mp3]
Loquacious,lo·qua·cious,adjective,"Edwina, Williams’s mother, was judgmental, frigid and pious, but also as loquacious as her husband was laconic.",Tending to talk a great deal,"talkative, voluble, communicative","<a href=""http://www.economist.com/news/books-and-arts/21623572-magisterial-new-biography-americas-most-radical-20th-century-playwright-making-tenn"" target=""_blank"">""Making Tenn out of Tom"" published in <i>The Economist</i></a>",— Oct 28th 2016 —,[sound:loquacious.mp3]
Tyro,ty·ro,noun,"When he was a young tyro in Silicon Valley, his libertarian vision inspired many of his business decisions.",A beginner or novice," learner, neophyte, newcomer","<a href=""http://www.economist.com/news/business/21699954-tech-billionaire-has-morphed-libertarian-corporate-nietzschean-evolution"" target=""_blank"">""The evolution of Mr Thiel"" published in <i>The Economist</i></a>",— Oct 27th 2016 —,[sound:tyro.mp3]
Paucity,pau·ci·ty,noun,Yet the paucity of businesses is not due to a shortage of opportunities to make money.,The presence of something only in small or insufficient quantities or amounts,"scarcity, sparseness, dearth","<a href=""http://www.economist.com/news/middle-east-and-africa/21701484-africa-has-enterprising-people-too-few-businesses-opportunities-galore"" target=""_blank"">""Opportunities galore"" published in <i>The Economist</i></a>",— Oct 26th 2016 —,[sound:paucity.mp3]
Transgression,trans·gres·sion,noun,"We can forgive most kinds of transgression—anger, adultery, avarice—but we cannot forgive absurdity.","An act that goes against a law, rule, or code of conduct","offense, crime, sin","<a href=""http://www.economist.com/blogs/prospero/2016/05/political-documentary"" target=""_blank"">""Can we forgive Anthony Weiner?"" published in <i>The Economist</i></a>",— Oct 25th 2016 —,[sound:transgression.mp3]
Fortuitous,for•tu•i•tous,adjective,"Thanks to these sensible policies, and the fortuitous tailwind of higher productivity growth, the economy boomed and prosperity was shared.",Happening by a lucky chance,"fortunate, advantageous, opportune","<a href=""http://www.economist.com/news/leaders/21697225-hillary-clinton-has-democratic-nomination-within-her-grasp-she-needs-bolder-ideas-what"" target=""_blank"">""Can she fix it?"" published in <i>The Economist</i></a>",— Oct 25th 2016 —,[sound:fortuitous.mp3]
Wizened,wiz·ened,verb,"His son, himself a wizened old man, is nonplussed by the news; he looks like an eccentric, or maybe the village drunk...",Shriveled or wrinkled with age,"lined, creased, withered","<a href=""http://www.economist.com/blogs/prospero/2016/06/indian-film"" target=""_blank"">""The meandering, sure-footed genius of ""Thithi"""" published in <i>The Economist</i></a>",— Oct 24th 2016 —,[sound:wizened.mp3]
Pique,pique,noun,The Russians have responded with predictable pique—just as many refused to condemn the violence of their football hooligans...,A feeling of irritation or resentment resulting from a slight,"annoyance, displeasure, indignation","<a href=""http://www.economist.com/blogs/gametheory/2016/06/out-cold"" target=""_blank"">""Russia’s track-and-field team has been barred from the Olympics for doping"" published in <i>The Economist</i></a>",— Oct 23rd 2016 —,[sound:pique.mp3]
Sublime,sub·lime,adjective,Yet life in the ocean can still mount sublime spectacles.,Of very great excellence or beauty,"awe-inspiring, awesome, majestic","<a href=""http://worldif.economist.com/article/12151/see-through-sea"" target=""_blank"">""If the ocean was transparent"" published in <i>The Economist</i></a>",— Oct 22nd 2016 —,[sound:sublime.mp3]
Umbrage,um·brage,noun,"Petro Poroshenko, Ukraine’s president, takes umbrage at charges that reforms are lagging.",Offense or annoyance,"insult, affront","<a href=""http://www.economist.com/news/europe/21650179-brussels-and-kiev-both-want-more-their-relationship-they-are-getting-commitment-anxiety"" target=""_blank"">""Commitment anxiety"" published in <i>The Economist</i></a>",— Oct 21st 2016 —,[sound:umbrage.mp3]
Volatile,vol·a·tile,adjective,"The period from the 1940s to the 1970s, when governments took primary responsibility for keeping economies out of slumps, was more volatile and inflationary...","Liable to change rapidly and unpredictably, especially for the worse","tense, strained, turbulent","<a href=""http://www.economist.com/news/finance-and-economics/21703372-stubbornly-low-interest-rates-may-mean-end-central-bank-autonomy"" target=""_blank"">""The desperation of independents"" published in <i>The Economist</i></a>",— Oct 20th 2016 —,[sound:volatile.mp3]
Panoply,pan·o·ply,noun,"'The panoply of restrictions results in greater disenfranchisement,' the ruling read, 'than any of the law’s provisions individually.'",A complete or impressive collection of things,"array, range, collection","<a href=""http://www.economist.com/blogs/democracyinamerica/2016/08/its-duck"" target=""_blank"">""North Carolina voter ID law is struck down as racially discriminatory"" published in <i>The Economist</i></a>",— Oct 19th 2016 —,[sound:panoply.mp3]
Inert,in·ert,adjective,"America’s founders, he argued, put their faith in reasoned discussion among citizens and believed that the 'greatest menace to freedom is an inert people.'",Lacking vigor,"idle, inactive, underactive","<a href=""http://www.economist.com/news/united-states/21698653-20th-century-giant-supreme-court-offers-lessons-about-politics-today-citizen"" target=""_blank"">""Citizen Brandeis"" published in <i>The Economist</i></a>",— Oct 18th 2016 —,[sound:inert.mp3]
Savant,sa·vant,noun,"The more a society treats its businesspeople as hero savants based on their professional successes, elevating them to positions of political power","A learned person, especially a distinguished scientist","intellectual, scholar, sage","<a href=""http://www.economist.com/blogs/freeexchange/2011/10/small-businesses"" target=""_blank"">""Let them die"" published in <i>The Economist</i></a>",— Oct 17th 2016 —,[sound:savant.mp3]
Syntax,syn·tax,noun,The three decided to record their reactions to Belinda’s not-particularly-erotic escapades and the author’s idiosyncratic syntax.,The arrangement of words and phrases to create well-formed sentences in a language,,"<a href=""http://www.economist.com/blogs/prospero/2016/04/easy-listening"" target=""_blank"">""2016: the year the podcast came of age"" published in <i>The Economist</i></a>",— Oct 16th 2016 —,[sound:syntax.mp3]
Terse,terse,adjective,"In a terse phone-call on Thursday night, President Barack Obama paused only briefly to congratulate Mr Netanyahu on his victory...",Sparing in the use of words,"curt, brusque, abrupt","<a href=""http://www.economist.com/news/middle-east-and-africa/21646927-binyamin-netanyahus-fourth-term-gets-rough-start-picking-up-pieces"" target=""_blank"">""Picking up the pieces"" published in <i>The Economist</i></a>",— Oct 15th 2016 —,[sound:terse.mp3]
Canonical,ca·non·i·cal,adjective,The medium now mostly consists of recycling the same canonical works by European men from centuries past.,(Of an artist or work) belonging to the literary or artistic canon,"established, authoritative","<a href=""http://www.economist.com/blogs/prospero/2016/01/music"" target=""_blank"">""Can classical music be cool?"" published in <i>The Economist</i></a>",— Oct 14th 2016 —,[sound:canonical.mp3]
Virulent,vir·u·lent,adjective,"A more likely catastrophe, Mr Rawles believes, would be a pandemic virulent enough to cause the breakdown of the national sewerage system as well as the grid.",Extremely severe or harmful in its effects,"toxic, deadly, destructive","<a href=""http://www.economist.com/news/united-states/21703411-movement-staunch-conservatives-and-doomsday-watchers-inland-north-west"" target=""_blank"">""The last big frontier"" published in <i>The Economist</i></a>",— Oct 13th 2016 —,[sound:virulent.mp3]
Quotidian,quo·tid·i·an,adjective,"They are seers, and mystics unfettered by the quotidian, connecting with the divine and reporting back.","Ordinary or everyday, especially when mundane","day-to-day, average, daily","<a href=""http://www.economist.com/blogs/prospero/2016/02/art-and-mental-health"" target=""_blank"">""The figure of the mad artistic genius is compelling, but unhelpful"" published in <i>The Economist</i></a>",— Oct 12th 2016 —,[sound:quotidian.mp3]
Chronic,chron·ic,adjective,"Pessimists think the productivity problem is chronic. Technological advances, they say, are ever-less revolutionary...",(Of a problem) long-lasting and difficult to eradicate,"constant, continuing, persistent","<a href=""http://www.economist.com/news/finance-and-economics/21705847-americans-are-spending-and-hiring-so-why-arent-firms-investing-econundrum"" target=""_blank"">""Econundrum"" published in <i>The Economist</i></a>",— Oct 11th 2016 —,[sound:chronic.mp3]
Boor,boor,noun,"End a sentence in a preposition, and there are still people who will think you a boor.","An unrefined, ill-mannered person","lout, oaf, ruffian","<a href=""http://www.economist.com/blogs/johnson/2012/12/language-history"" target=""_blank"">""Do you make Scandinavian mistakes?"" published in <i>The Economist</i></a>",— Oct 10th 2016 —,[sound:boor.mp3]
Treacherous,treach·er·ous,adjective,"It sang of domineering men, treacherous women and the manly solace of tequila.",Guilty of or involving betrayal or deception,"traitorous, disloyal, perfidious","<a href=""http://www.economist.com/news/obituary/21706186-juan-gabriel-born-alberto-aguilera-valadez-songwriter-and-performer-died-august-28th"" target=""_blank"">""Mexico’s mirror"" published in <i>The Economist</i></a>",— Oct 9th 2016 —,[sound:treacherous.mp3]
Vestige,vest·ige,noun,He said this would remove a 'lingering vestige of the cold war.',A trace of something that is disappearing or no longer exists,"remnant, remainder, fragment","<a href=""http://www.economist.com/news/world-week/21699502-politics-week"" target=""_blank"">""Politics this week"" published in <i>The Economist</i></a>",— Oct 8th 2016 —,[sound:vestige.mp3]
Abscond,ab·scond,verb,"Just ordering a pizza requires faith... that the pizzeria will not abuse the customer’s credit-card information, and that the delivery man will not abscond with the cargo.","Leave hurriedly and secretly, typically to avoid detection of or arrest","run away, escape, make off","<a href=""http://www.economist.com/news/finance-and-economics/21705831-new-technologies-will-make-society-richer-cultivating-trust-believing-seeing"" target=""_blank"">""Believing is seeing"" published in <i>The Economist</i></a>",— Oct 7th 2016 —,[sound:abscond.mp3]
Blithe,blithe,adjective,"Mr Cameron’s government was too posh, too cocky, too blithe about globalisation’s merits, too metropolitan. Too Notting Hill.",Showing a casual and cheerful indifference considered to be callous or improper,"indifferent, unconcerned, blasé","<a href=""http://www.economist.com/blogs/bagehot/2016/07/may-delusion"" target=""_blank"">""Britain’s new prime minister will regret appointing Boris Johnson"" published in <i>The Economist</i></a>",— Oct 6th 2016 —,[sound:blithe.mp3]
Coda,co·da,noun,"With distinct ballad, opera and hard rock sections—and a pensive intro and coda, for good measure—the song was not for listeners in a hurry.","A concluding event, remark or section","ending, finale","<a href=""http://www.economist.com/blogs/prospero/2015/11/rock"" target=""_blank"">""Bohemian Rhapsody's long legacy"" published in <i>The Economist</i></a>",— Oct 5th 2016 —,[sound:coda.mp3]
Bucolic,bu·col·ic,adjective,General Electric... is now swapping its bucolic site for a collection of warehouses on the Boston waterfront.,Relating to the pleasant aspects of the countryside and country life,"rustic, rural, pastoral","<a href=""http://www.economist.com/news/business/21706285-lots-prominent-american-companies-are-moving-downtown-leaving-city"" target=""_blank"">""Leaving for the city"" published in <i>The Economist</i></a>",— Oct 4th 2016 —,[sound:bucolic.mp3]
Altruism,al·tru·ism,noun,"Dr Decety is not the first to wonder, in a scientific way, about the connection between religion and altruism.",The belief in or practice of selfless concern for the well-being of others,"selflessness, compassion, goodwill","<a href=""http://www.economist.com/news/science-and-technology/21677613-far-bolstering-generosity-religious-upbringing-diminishes-it-matthew-2239"" target=""_blank"">""Matthew 22:39"" published in <i>The Economist</i></a>",— Oct 3rd 2016 —,[sound:altruism.mp3]
Catalyst,cat·a·lyst,noun,"Europe, which is where the global refugee regime began 65 years ago... will have to be the catalyst for change.",A person or thing that precipitates an event,"stimulus, impetus, spark","<a href=""http://www.economist.com/news/special-report/21699307-migrant-crisis-europe-last-year-was-only-one-part-worldwide-problem-rich"" target=""_blank"">""Looking for a home"" published in <i>The Economist</i></a>",— Sep 30th 2016 —,[sound:catalyst.mp3]
Aloof,a·loof,adjective,Modern pursuers are not so lucky. Who pays? When can one text? Just how aloof should one be?,Not friendly or forthcoming; cool and distant,"detached, unapproachable, unfriendly","<a href=""http://www.economist.com/news/books-and-arts/21699427-loves-labour"" target=""_blank"">""Love's labour"" published in <i>The Economist</i></a>",— Sep 29th 2016 —,[sound:aloof.mp3]
Blight,blight,noun,"Yet the USFS predicts that within a couple of decades, because of slowing growth and climate-related blights, the forests will become an emissions source.",A thing that spoils or damages something,"affliction, scourge, bane","<a href=""http://www.economist.com/news/briefing/21701751-stricken-trees-provide-clues-about-how-america-will-adapt-global-warmingbut-little-hope"" target=""_blank"">""Ravaged woodlands"" published in <i>The Economist</i></a>",— Sep 28th 2016 —,[sound:blight.mp3]
Condone,con·done,verb,"Rashad Ali... argues that deradicalisation can be worse than useless if practitioners, while condemning IS, condone other violence.",Accept and allow (behavior that is considered morally wrong or offensive),"disregard, let pass, excuse","<a href=""http://www.economist.com/news/international/21695876-can-beliefs-feed-terrorism-be-changed-disarming-approach"" target=""_blank"">""A disarming approach"" published in <i>The Economist</i></a>",— Sep 27th 2016 —,[sound:condone.mp3]
Aberration,ab·er·ra·tion,noun,The Fed will probably need convincing that the latest labour-market report was an aberration before tightening policy.,"A departure from what is normal, usual, or expected","anomaly, deviation, divergence","<a href=""http://www.economist.com/news/finance-and-economics/21700414-weak-jobs-report-belies-resilience-americas-economy-when-barometers-go"" target=""_blank"">""When barometers go wrong"" published in <i>The Economist</i></a>",— Sep 26th 2016 —,[sound:aberration.mp3]
Capricious,ca·pri·cious,adjective,"But there is a body of academic work that supports the idea that elections often misfire. For one thing, voters can be capricious.",Given to sudden and unaccountable changes of mood or behavior,"fickle, inconstant, changeable","<a href=""http://www.economist.com/news/finance-and-economics/21701757-it-surprisingly-hard-draw-clear-conclusions-about-voters-intentions"" target=""_blank"">""X marks the knot"" published in <i>The Economist</i></a>",— Sep 23rd 2016 —,[sound:capricious.mp3]
Polemic,po·lem·ic,noun,Marion Nestle's heavyweight polemic against Coca-Cola and PepsiCo comes at an odd moment for the industry.,A strong verbal or written attack on someone or something,"diatribe, invective","<a href=""http://www.economist.com/news/books-and-arts/21679168-how-wage-war-against-big-soda-popped"" target=""_blank"">""Popped"" published in <i>The Economist</i></a>",— Sep 22nd 2016 —,[sound:polemic.mp3]
Audacious,au·da·cious,adjective,It was as audacious as any heist and yet unlikely material for a Hollywood blockbuster.,Showing a willingness to take surprisingly bold risks,"bold, daring, fearless","<a href=""http://www.economist.com/news/business-and-finance/21694968-online-thieves-used-fake-emails-steal-money-101m-bank-heist-unseats"" target=""_blank"">""The Dhaka caper"" published in <i>The Economist</i></a>",— Sep 21st 2016 —,[sound:audacious.mp3]
Bombastic,bom·bas·tic,adjective,"Cynics may ascribe Mr Rubio’s mild tone to the diverse population of his home state, and the fact that bombastic Mr Trump trails in the polls there.",High-sounding but with little meaning; inflated,"pompous, blustering, turgid","<a href=""http://www.economist.com/blogs/democracyinamerica/2016/07/cameras-good"" target=""_blank"">""A bloody week for America"" published in <i>The Economist</i></a>",— Sep 19th 2016 —,[sound:bombastic.mp3]
Prosaic,pro·sa·ic,adjective,"However, while it is large-scale evacuations at times of crisis that grab attention, the biggest risks that business travellers face are more prosaic.",Commonplace; unromantic,"ordinary, everyday","<a href=""http://www.economist.com/news/business/21697868-international-sos-biggest-player-fast-growing-industry-risky-business"" target=""_blank"">""Risky business"" published in <i>The Economist</i></a>",— Sep 16th 2016 —,[sound:prosaic.mp3]
Frieze,frieze,noun,"A frieze on the wall of America's Supreme Court shows some of the great law-givers of history, including the Roman emperor Justinian, Moses and Muhammad.","A broad horizontal band of sculpted or painted decoration, especially on a wall near the ceiling",,"<a href=""http://www.economist.com/blogs/erasmus/2015/07/american-independence-and-ten-commandments"" target=""_blank"">""Shalt or shalt not"" published in <i>The Economist</i></a>",— Sep 15th 2016 —,[sound:frieze.mp3]
Lacuna,la·cu·na,noun,"This insane lacuna in the justice system reflects extreme systemic prejudice by drivers against cyclists, and would be easy enough to fix.",An unfilled space or interval; a gap,"interval, gap","<a href=""http://www.economist.com/blogs/democracyinamerica/2013/11/cycling-v-cars"" target=""_blank"">""The American right-of-way"" published in <i>The Economist</i></a>",— Sep 14th 2016 —,[sound:lacuna.mp3]
Recalcitrant,re·cal·ci·trant,adjective,"In a move that may test the mettle of recalcitrant Senate Republicans, Barack Obama nominated Merrick Garland, a widely respected and politically moderate judge...",Having an obstinately uncooperative attitude toward authority,"uncooperative, intractable","<a href=""http://www.economist.com/blogs/democracyinamerica/2016/03/next-supreme-court-justice-0"" target=""_blank"">""Barack Obama nominates Merrick Garland to fill Antonin Scalia’s seat"" published in <i>The Economist</i></a>",— Sep 13th 2016 —,[sound:recalcitrant.mp3]
Desultory,des·ul·to·ry,adjective,"A glance at videos from the age presents spectacles far removed from today’s tightly drilled choreography; desultory, half-hearted affairs...","Lacking a plan, purpose, or enthusiasm","casual, cursory, superficial","<a href=""http://www.economist.com/blogs/gametheory/2015/11/game-chants"" target=""_blank"">""A history of the New Zealand rugby haka"" published in <i>The Economist</i></a>",— Sep 12th 2016 —,[sound:desultory.mp3]
Epistemology,e·pis·te·mol·o·gy,noun,The only way to know for sure is to run the experiment (Mr Lind's exotic epistemology notwithstanding).,"The theory of knowledge, especially with regard to its methods, validity, and scope",,"<a href=""http://www.economist.com/blogs/democracyinamerica/2013/06/libertarianism-and-experiment"" target=""_blank"">""Michael Lind's bad argument against anything"" published in <i>The Economist</i></a>",— Sep 9th 2016 —,[sound:epistemology.mp3]
Galvanize,gal·va·nize,verb,"'The decay of American politics,' Mr Fukuyama writes, 'will probably continue until some external shock comes along to catalyze a true reform coalition and galvanize it into action.'","Shock or excite (someone), typically into taking action","jolt, impel","<a href=""http://www.economist.com/blogs/democracyinamerica/2014/09/two-party-system"" target=""_blank"">""Pandering and other sins"" published in <i>The Economist</i></a>",— Sep 8th 2016 —,[sound:galvanize.mp3]
Soliloquy,so·lil·o·quy,noun,"Patrick Stewart, for instance, reworked Hamlet’s soliloquy as an ode to the letter B ('B or not a B, that is the question').","An act of speaking one’s thoughts aloud when by oneself, especially by a character in a play","monologue, speech","<a href=""http://www.economist.com/news/united-states/21654103-elmo-and-cookie-monster-make-you-cleverofficial-big-bird-big-brain"" target=""_blank"">""Big Bird, big brain"" published in <i>The Economist</i></a>",— Sep 7th 2016 —,[sound:soliloquy.mp3]
Mirth,mirth,noun,"A further proposal, to cut the salaries of senior public managers by 25%, has caused both anger and mirth.","Amusement, especially as expressed in laughter","merriment, high spirits","<a href=""http://www.economist.com/news/business/21600126-government-promises-sales-shows-little-taste-ceding-control-letting-go-slowly"" target=""_blank"">""Letting go, slowly"" published in <i>The Economist</i></a>",— Sep 6th 2016 —,[sound:mirth.mp3]
Hegemony,he·gem·o·ny,noun,"Yet if the hegemony of the dollar is unstable, its would-be successors are unsuitable.","Leadership or dominance, especially by one group over others","leadership, dominance, dominion","<a href=""http://www.economist.com/news/leaders/21669875-americas-economic-supremacy-fades-primacy-dollar-looks-unsustainable-dominant-and"" target=""_blank"">""Dominant and dangerous"" published in <i>The Economist</i></a>",— Sep 5th 2016 —,[sound:hegemony.mp3]
Supine,su·pine,adjective,"Last year Shinzo Abe, the prime minister, brought in a corporate-governance code which...requires hitherto supine institutional investors to keep a close eye on firms they invest in.",Failing to act as a result of moral weakness or indolence,"weak, spineless","<a href=""http://www.economist.com/news/business/21689622-reckoning-looms-two-troubled-corporate-giants-coming-clean"" target=""_blank"">""Coming clean?"" published in <i>The Economist</i></a>",— Sep 2nd 2016 —,[sound:supine.mp3]
Hermetic,her·met·ic,adjective,"More worryingly, there was a hermetic logic to them which, with the passions they aroused, made it possible to see how they could beguile and thrill many more.",Insulated or protected from outside influences,"airtight, sealed","<a href=""http://www.economist.com/news/britain/21616949-scotlands-separatist-campaign-exhilarating-it-also-nonsense-how-nation-went-mad"" target=""_blank"">""How a nation went mad"" published in <i>The Economist</i></a>",— Sep 1st 2016 —,[sound:hermetic.mp3]
Nonplussed,non·plussed,adjective,"And as usual, internet commenters seemed nonplussed by what seemed to be a venerable institution (ie, Oxford) validating teenage slang",(Of a person) surprised and confused so much that they are unsure how to react,"baffled, confounded","<a href=""http://www.economist.com/blogs/economist-explains/2014/08/economist-explains-15"" target=""_blank"">""How dictionary-makers decide which words to include"" published in <i>The Economist</i></a>",— Aug 31st 2016 —,[sound:nonplussed.mp3]
Gossamer,gos·sa·mer,noun,"Like a saintly relic, the gossamer threads that tie the two halves offer the promise of miraculous healing by evoking the vulnerability of the suffering body.","Used to refer to something very light, thin, and insubstantial or delicate","gauzy, gossamery, fine","<a href=""http://www.economist.com/news/books-and-arts/21657360-artistry-grief-die-and-do"" target=""_blank"">""Die and do"" published in <i>The Economist</i></a>",— Aug 30th 2016 —,[sound:gossamer.mp3]
Truculent,truc·u·lent,adjective,"Mr Boehner, having abandoned his long battle with his party’s truculent right-wingers and announced his resignation in September, wanted to ‘clear the barn’ for his successor.",Eager or quick to argue or fight,"defiant, aggressive","<a href=""http://www.economist.com/news/united-states/21677191-deal-keeps-incoming-speaker-out-mirefor-now-america-agrees-wide-ranging-budget-deal"" target=""_blank"">""Cleaning the barn"" published in <i>The Economist</i></a>",— Aug 29th 2016 —,[sound:truculent.mp3]
Frenetic,fre·net·ic,adjective,"Frenetic multi-tasking—surfing the web while watching TV while listening to music—is a formula for distraction, rather than good management.",Fast and energetic in a rather wild and uncontrolled way,"frantic, wild, frenzied","<a href=""http://www.economist.com/news/business/21684107-cult-extreme-physical-endurance-taking-root-among-executives-here-comes-superboss"" target=""_blank"">""Here comes SuperBoss"" published in <i>The Economist</i></a>",— Aug 26th 2016 —,[sound:frenetic.mp3]
Dictum,dic·tum,noun,Sometimes the old army dictum 'Don’t volunteer for anything' must be broken.,A short statement that expresses a general truth or principle,"saying, maxim, axiom","<a href=""http://www.economist.com/news/asia/21701127-pakistans-army-gets-film-business-lights-camera-action-men"" target=""_blank"">""Lights, camera, action men"" published in <i>The Economist</i></a>",— Aug 25th 2016 —,[sound:dictum.mp3]
Opaque,o·paque,adjective,"But Mr Kim is so opaque and so little is known about how decisions come about in the capital, Pyongyang, that deterring North Korea is fraught with difficulty.",Not able to be seen through; not transparent,"cloudy, obscure","<a href=""http://www.economist.com/news/leaders/21699445-it-past-time-world-get-serious-about-north-koreas-nuclear-ambitions-nuclear"" target=""_blank"">""A nuclear nightmare"" published in <i>The Economist</i></a>",— Aug 24th 2016 —,[sound:opaque.mp3]
Vitriol,vit·ri·ol,noun,"Given the vitriol that has followed the film since its inception, it does well simply not to be a colossal misstep.",Cruel and bitter criticism,"venom, nastiness","<a href=""http://www.economist.com/blogs/prospero/2016/07/rebooted-classic"" target=""_blank"">""“Ghostbusters”: funny and (almost) feminist"" published in <i>The Economist</i></a>",— Aug 23rd 2016 —,[sound:vitriol.mp3]
Ebullient,e·bul·lient,adjective,"And in Elon Musk, its ebullient boss, it has a figurehead whose relentless promotion has quickly established Tesla as a luxury brand...",Cheerful and full of energy,"exuberant, buoyant, joyful","<a href=""http://www.economist.com/news/business/21695012-tesla-becomes-more-regular-carmaker-it-faces-bumpier-ride-charge"" target=""_blank"">""On a charge"" published in <i>The Economist</i></a>",— Aug 22nd 2016 —,[sound:ebullient.mp3]
Iconoclast,i·con·o·clast,noun,"He has overtaken Manuel Valls, the centre-left prime minister, as the left’s most outspoken iconoclast, and shown up the Socialist left as die-hard conservatives.",A person who attacks cherished beliefs or institutions,"critic, skeptic, dissenter","<a href=""http://www.economist.com/news/europe/21696617-no-more-miserabilism-how-frances-economy-minister-trying-change-country"" target=""_blank"">""How France’s economy minister is trying to change the country"" published in <i>The Economist</i></a>",— Aug 19th 2016 —,[sound:iconoclast.mp3]
Dyspeptic,dys·pep·tic,adjective,Pity V.S. Naipaul: every couple of years or so the dyspeptic writer makes a pronouncement so extreme that it sounds like a plea for attention...,Of or having indigestion or consequent irritability or depression,"bad-tempered, short-tempered, irritable","<a href=""http://www.economist.com/blogs/prospero/2011/06/vs-naipauls-cage-rattling"" target=""_blank"">""A bend in the logic"" published in <i>The Economist</i></a>",— Aug 18th 2016 —,[sound:dyspeptic.mp3]
Circumspect,cir·cum·spect,adjective,"'This is an area where we need to be extraordinarily careful and circumspect', he said. 'We’re literally talking about life and death.'",Wary and unwilling to take risks,"cautious, wary, careful","<a href=""http://www.economist.com/blogs/economist-explains/2016/06/economist-explains-9"" target=""_blank"">""How assisted suicide is gradually becoming lawful in America"" published in <i>The Economist</i></a>",— Aug 17th 2016 —,[sound:circumspect.mp3]
Lachrymose,lach·ry·mose,adjective,"This morning the world is not talking about a dubious song by the host, a lachrymose speech or even an appalling outfit.",Inducing tears; sad,"sad, tearful, weepy","<a href=""http://www.economist.com/blogs/prospero/2014/03/oscar-night"" target=""_blank"">""Normal for Hollywood"" published in <i>The Economist</i></a>",— Aug 16th 2016 —,[sound:lachrymose.mp3]
Ignoble,ig·no·ble,adjective,"Moreover, by controlling the body he controlled the equally unruly mind, keeping it pure from 'ignoble strife'.",Not honorable in character or purpose,"dishonorable, unworthy, base","<a href=""http://www.economist.com/news/obituary/21700601-manohar-aich-indias-first-mr-universe-died-june-5th-aged-104-raising-temple"" target=""_blank"">""Raising the temple"" published in <i>The Economist</i></a>",— Aug 15th 2016 —,[sound:ignoble.mp3]
Halcyon,hal·cy·on,adjective,In their halcyon days the mainstream parties used to share most of the vote between them.,Denoting a period of time in the past that was idyllically happy and peaceful,"happy, golden, idyllic","<a href=""http://www.economist.com/news/asia/21701761-general-election-leaves-australia-without-stable-government-churn-down-under"" target=""_blank"">""The churn down under"" published in <i>The Economist</i></a>",— Aug 11th 2016 —,[sound:halcyon.mp3]
Fusillade,fu·sil·lade,noun,"But thanks to poor communication, many saw it as China’s first fusillade in a global currency war.",A series of shots fired or missiles thrown all at the same time or in quick succession,"salvo, volley, bombardment","<a href=""http://www.economist.com/news/briefing/21662581-stockmarket-turmoil-china-need-not-spell-economic-doom-it-does-raise-questions-far"" target=""_blank"">""Taking a tumble"" published in <i>The Economist</i></a>",— Aug 10th 2016 —,[sound:fusillade.mp3]
